x,y
9.762849348689554008e-01,7.887955662934532874e+00
7.718645269134079001e-01,-3.631418008051143786e-01
-1.719134578420509207e-01,2.112338550991949671e+00
1.107772774534762528e+00,1.098796481265197400e+01
-1.848749598182716225e-01,1.838279435602315992e+00
-3.017599257428897896e-01,6.523643201796181401e+00
1.924952397654077663e+00,2.978371395245384079e+01
2.240790075622971500e+00,3.516164097423808244e+01
-1.404196053782679865e+00,5.258884716082111055e+00
8.854483014356326898e-01,2.003740381908736268e+00
-6.780556713208381048e-01,6.716713160543351435e+00
2.019627004976679352e+00,3.036015969598674857e+01
-4.577322645057586015e-01,2.501485338480827103e+00
1.683192196362846227e+00,1.960146813978077063e+01
-9.845440876067520497e-01,-3.537624006405083676e+00
8.678980067964346956e-01,2.805315282728135795e+00
7.578593068084428230e-01,-4.811296926198336266e-01
-2.386137278307669085e+00,-9.252499225752995216e+00
7.881190293794717583e-01,1.130479077023105461e-01
1.011159518128419643e+00,2.234645872167106972e-01
-1.643034483862749084e+00,7.147490038554575875e-01
1.998567358325792354e+00,3.199825805934945322e+01
-1.823996539487271473e+00,-5.515339853699496864e+00
-2.060389600555593059e+00,-8.069487027229570231e+00
1.815561760313918249e+00,7.641942424571627868e+00
4.594347459591030525e-01,-7.814543121435537643e-01
1.715829547429107871e+00,8.658540661574882336e+00
1.190432243403416024e+00,1.312435267196957334e+01
-7.254443015332340261e-01,3.776771974575644730e+00
-3.244519885593224323e-02,-7.038358872339705030e-01
2.415887213318872462e+00,3.459241428136935070e+01
-5.922989075189031283e-01,3.823500110006199826e+00
1.960402645027228052e+00,3.080116785243381017e+01
1.341579452458875998e+00,8.177232269958009780e+00
-2.222686936280384717e+00,-1.684558854352388124e+01
-3.530600778475302404e-01,-2.920677594632975271e+00
-6.750641433433162142e-01,3.440791873945266310e+00
9.434606625642021349e-01,4.958777928230007959e+00
1.118247373836636527e+00,1.079384466900136275e+01
1.144305765311625311e+00,3.626045141244957470e+00
5.072751838113748191e-01,6.755997190938574093e+00
-9.940977101631935930e-01,6.520676262284687219e+00
2.189178884245739809e+00,3.219520695359872775e+01
1.788940331524983218e+00,2.245298609692818559e+01
-1.501744845824380503e+00,-2.990331685446802723e+00
9.216966923164492398e-01,6.193549305625734469e+00
-1.346767029045111697e+00,-7.935410863133116166e+00
2.065188730229599479e+00,3.892017024174224815e+01
1.645087456542493554e+00,1.009264712386273821e+01
-2.254653855543206298e+00,-4.459196438263595574e+00
4.378588288822725660e-01,8.433923446452695316e+00
1.086968887393439775e+00,5.910339308237147371e+00
-1.953223748257438164e+00,-1.249804606269083251e+01
1.732278614710000442e+00,2.724375665953307646e+01
2.544813241416973848e-02,9.623962056791338426e+00
1.308079586984125964e+00,1.450340730109398457e+01
-3.280554973141748820e-01,8.812504041271978394e+00
-2.085128827572092725e+00,-1.732100987299222083e+01
1.133919557443774373e+00,6.427383201146383840e+00
-2.360609974579819248e-01,6.081057415616841766e+00
2.227002553151850694e+00,4.151310488056154924e+01
-1.515100046613569784e+00,2.246021144864444707e+00
-7.930764406351993312e-01,-6.600229609718349266e+00
-3.849924534005207122e-02,7.893295481446513051e+00
-1.324250749013635708e+00,6.830639995290600508e-01
7.931000494890275143e-02,3.104466825604541569e-01
1.118377702936446560e+00,1.756683527145650459e-01
-8.545286566936870498e-01,1.657171247448824714e+00
-1.009222888968840381e+00,1.356716281101952504e+01
3.050690093728203323e-01,9.892232050966772050e+00
-1.530578345258715611e+00,-4.029027140892313952e+00
3.997898811001100727e-02,5.827099107940265199e+00
-7.006649466165365547e-01,1.281104909280089998e+01
-9.995156188431890687e-01,-1.821649149586864969e+00
-2.110146710192231989e+00,-1.403293191916349691e+01
-1.190275951726336601e+00,6.746270592613654138e+00
-2.520730133324441624e+00,-9.573237229088842781e+00
5.632125175465935163e-01,-1.746042710328659986e+00
9.092703122573502217e-01,7.593950350118010562e+00
4.288792846693855187e-01,8.340014763318045254e+00
5.052556824614837794e-01,2.888872641822088916e+00
-2.667699242429424911e-01,5.828172181865642010e+00
-2.668982812973778040e-01,9.842006048493740167e+00
1.909561694285972555e+00,2.460361783492234977e+01
3.958507055844775469e-01,9.307243185263999408e+00
1.645053954792978113e+00,1.701114876626398242e+01
7.406678207585126739e-01,1.686462229192168749e+01
-2.403457313027437259e+00,-1.601495355535480059e+01
-1.291639870724273997e+00,3.130412651160870752e+00
2.235875791800812085e+00,3.630649684385718245e+01
-2.153518076910404311e+00,-1.406077748385450121e+01
-2.217807003433340363e+00,-1.093236906769810268e+01
1.002683045893962621e+00,1.401777165757292742e+01
-1.885899086113059120e+00,-8.031418914001871912e+00
1.305775266115066779e+00,1.195370849753981268e+01
-9.981900933505828410e-01,4.918172318937043208e+00
-5.529304319782754051e-01,7.804697584748402583e+00
-1.326226235577716572e+00,7.269207052830942040e+00
-2.408081508020289974e+00,-2.248546271354316417e+01
9.467666473845640640e-01,9.338959342640899663e+00
4.893787198253361503e-01,2.650118965124014458e+00
2.243685242407050584e+00,3.964805984381053605e+01
-6.786240044656236536e-01,2.147403550683378182e+00
-8.688950135404087671e-01,3.747012680030106235e+00
-2.120505633791234246e+00,-9.388852313106138325e+00
-2.450010321144321157e+00,-1.549170678578678917e+01
-1.794545303409450288e+00,-1.667311832830143103e+01
3.357577944209810816e-01,3.002355183351546053e+00
-2.073230665963737618e+00,-1.630880735075648857e+01
-1.204550334651216970e+00,3.025602908745546937e+00
3.715564744083189597e-01,-1.045047807412154839e+01
-3.848019984437413554e-01,4.424902160940180629e+00
1.058981327845674114e+00,9.168313654829383097e+00
1.222524255333707899e+00,1.993198333936940614e+01
-1.711191064943809792e+00,-8.074895615807935911e+00
-1.670996764338867457e+00,-6.150194390742764305e+00
-1.766104290653187414e+00,-5.086165011168475303e+00
1.445939764889951462e+00,2.051404839809767111e+01
3.486761243521621645e-01,-7.288413317066488872e-01
2.067122760705487394e+00,2.703397803055186799e+01
8.607900147791401890e-01,2.614926057207529908e+00
-6.341632224228848091e-01,-2.064134368716441514e+00
1.922137175412219845e+00,1.253087552099973401e+01
-4.716949613232415128e-01,-6.602035073675133425e+00
2.587687436490489823e+00,4.398652379435474558e+01
-2.498231084195776663e+00,-2.310981370841990312e+01
-1.989352973760559307e+00,-2.643115388317355041e+00
8.406705752729174419e-01,1.090897230922124450e+01
1.463413259935385513e+00,2.438187643598836019e+01
-1.016916462550269573e+00,8.446582668760311829e-01
1.821486208592649758e+00,2.006364882681091544e+01
-2.426855386856326735e+00,-2.338105319202090016e+01
-1.166559200356486192e+00,3.402717344238979980e+00
-4.177521385429916467e-01,1.123112375569046684e+01
9.026204776579631606e-01,7.274255725710794707e+00
-2.556009413303574451e+00,-1.189419335370116748e+01
2.946243469103835833e-01,8.386078302868664736e+00
8.602144705047608253e-02,5.573169730345331807e+00
1.804257630260013512e+00,1.561132797467215738e+01
1.150461050458410295e+00,1.040600899179456285e+01
1.772635501406101710e+00,1.873263798001259062e+01
2.092393853519002089e+00,1.787894358370538583e+01
1.972206701400827544e+00,2.534733304679365062e+01
4.574896312993539937e-01,9.405329499348297873e+00
-1.861608972701484843e+00,-9.397483255446740458e+00
1.195385631342018584e+00,1.429131208296442068e+01
-1.344005491328943203e+00,-3.479407599047704025e+00
-1.222261491913174014e+00,-4.390245466060902046e+00
6.703958572109008918e-01,4.051193244523686232e+00
-3.754674937897582998e-01,5.627921227586874409e+00
-1.505182655349098342e+00,-1.218173858383551522e+00
7.439884824350408987e-01,2.345419366342749168e+00
2.278763377760833375e+00,4.678232566692100391e+01
1.726385632862290076e-02,2.624418026334181864e+00
3.724677219808993911e-01,-1.808262673176096236e+00
5.103743769762372207e-01,8.804253053715637378e+00
1.901171305487377783e+00,1.972885117166338631e+01
-3.786077174594844053e-01,3.209279739167361978e+00
-2.330121952938114749e+00,-1.863777898341949424e+01
1.584708730111618724e+00,8.993372858023922944e+00
1.664759461541623908e+00,2.251954234143070721e+01
-2.122173323507750897e+00,-1.249658008090839445e+01
-3.633132702726559748e-01,-1.169799315396633510e+00
-2.494257909855973843e+00,-1.601676279356332699e+01
4.265000473428682271e-01,5.908562124532858562e+00
-9.077259146217031560e-01,-2.298150332284638608e-01
-3.302888879119644239e-01,2.310661715774244840e+00
-5.905197747164692146e-02,-4.599316373048127460e+00
-4.891345994416471110e-01,-4.870564041306231218e+00
2.424785844289968573e+00,5.262422933769475719e+01
1.792907097144051498e+00,3.211432640732031984e+01
9.046065933302237516e-01,5.475605689538474152e+00
-6.042739427715200229e-01,1.508331020253133481e+00
1.001579653284677907e+00,1.774742977918306508e+01
1.006111507886610079e+00,6.716748186372845097e-01
-4.805232675867776582e-01,-6.575329234713169768e-01
-3.358041751310347767e-02,-1.657389068337835170e+00
-2.304302296385751792e+00,-9.665004123312426643e+00
-1.342366216377530952e+00,-6.296722597692488987e-01
9.995863820259149879e-01,1.158987947676618546e+01
-1.010231622703823939e+00,-3.876017286305385667e+00
1.024911564871131109e+00,7.767284734671807023e+00
1.908221952611905747e+00,8.735608287103357128e+00
9.645708949579681057e-01,6.066400573843025334e+00
2.217572205203000302e-01,1.142283246227123783e+01
1.812289516171420978e+00,2.305285993727992633e+01
-1.423668429729298079e+00,-1.250823319378812570e+01
1.313021915828260999e+00,1.341265495199833779e+01
-2.265387292938661368e+00,-1.104403701481094124e+01
2.496262325317331499e+00,3.774797484875270470e+01
1.735051863609924139e+00,1.052895634948916914e+01
2.505106336131558642e+00,4.611698957585965530e+01
3.239581321625452093e-01,1.390293732668313353e+01
1.394487048862303125e+00,1.472707584337000419e+01
1.389788207708760215e+00,7.074490651103364058e+00
-9.204419640855528995e-01,4.375135616299190566e+00
1.859611276174928829e+00,1.657367268504448532e+01
1.707275287100809225e+00,2.041729463956685464e+01
2.119386891882860391e-01,7.459776431717569878e+00
1.171813491424420706e+00,5.998166038778283138e+00
-4.885735850484194676e-01,-9.754570738776546790e-01
4.979589033175199630e-01,1.227737802474664797e+00
-2.039035406729349020e+00,-7.180340994844176095e+00
8.832897792481702037e-01,1.183549263697662468e+01
1.005703397735557392e+00,1.182437333496599052e+01
6.780280617633206719e-02,5.658200990177411072e+00
-1.452387266635826402e+00,-1.355533307867611015e+01
1.142444246239092021e+00,1.272809945158649825e+01
-4.239060282964319248e-01,1.032907803069604213e+01
9.891376396875731225e-02,4.368308573766773506e+00
-6.363482338736011767e-01,2.794745462230214805e+00
-1.695408022315096463e+00,-2.617520178719531465e+00
9.659693161188873667e-01,1.094521887569230501e+01
9.113379123116813751e-01,6.589412427160632468e+00
-2.438882222629848440e-03,1.663947174955283970e+01
1.757309265731290759e+00,2.023997286561324671e+01
-9.185871516394785719e-01,1.530453812255259116e+00
9.854118681982285688e-01,1.018500319589958281e+01
-1.720924571952474835e+00,-8.490636874671247725e+00
-7.456740411902906818e-02,1.242206850108438054e+01
-1.640514513402856922e+00,-1.026025437428584652e+00
-1.212965973505666595e+00,-3.883814197191631123e+00
1.748436105427698228e+00,2.531651788004570491e+01
-1.793532411256901771e+00,-9.800375228078799239e+00
9.395468588233290008e-01,1.162957441314384788e+01
9.254515170754257225e-01,2.598318420160556474e+00
1.668614489932531919e+00,3.033484154952344980e+01
5.476152079341247703e-01,3.747461519634760485e+00
9.171382130500700391e-01,1.241839739970660617e+01
-9.061699315882917327e-01,-2.493109015789709559e-01
-1.316583602235579242e-01,4.236652201329618173e+00
-7.547306162939158014e-01,-1.044899305034515535e+01
1.404072811593201298e+00,8.655994253547493855e+00
-2.005297586192098969e+00,-1.028934533795409934e+01
1.145360845500217106e+00,1.901344256285894119e+01
-1.419846191737957453e+00,6.500005391833320267e+00
-1.634504957560524996e-01,1.497400618981856724e+01
4.406704308569235895e-01,-4.024840065014065438e+00
2.070235590742003584e+00,3.414671863477796876e+01
1.838233880147457366e+00,1.675186989993630249e+01
1.574799121154141890e+00,1.235237402083667568e+01
4.691051428089865749e-01,3.272361627628673553e+00
-3.926068793863052853e-01,-3.341337038638073409e+00
2.667060141463912029e-02,9.620139505278645586e+00
-2.013530426145680785e+00,9.722985632160252578e-02
-1.745481236018368465e+00,-2.405371439505281206e+00
7.748325935196304082e-01,-4.424233200756679807e-01
8.276872797973048312e-01,-3.931278085555051760e+00
1.290198268341440135e+00,1.562006665645849068e+01
2.196745773103967903e+00,4.057819158698448803e+01
3.389107370113270679e-01,1.748117917170891289e+01
-1.004459153543934447e+00,4.409029311151967612e+00
1.038988976658911378e-01,4.705942727285393978e+00
1.755315299882905578e+00,1.679342240892545135e+01
-8.462640098503153574e-01,4.627769606911845024e+00
-7.685914447220596468e-01,-3.001815764692311816e+00
2.822143715764012795e-01,7.530543458871964191e+00
-2.008111189761133675e-01,1.069122790244547438e+01
-1.725332455682203392e+00,-5.380861694058133082e+00
-2.295789170589831674e+00,-1.713451424935267298e+01
2.018361772698016754e+00,2.920302998812752548e+01
-7.496900587958429257e-03,9.983022874754703402e-01
-1.447465696389938605e+00,-6.314651714637879998e+00
1.714374254871550596e+00,2.204543686920884582e+01
2.281920180288678157e+00,3.899686981369180216e+01
2.303909917391669393e-01,6.565292034179264213e+00
-1.447725418691009347e+00,1.406611093607985197e+00
-3.945350104228598220e-01,6.869799171884626077e+00
1.304074245581324121e+00,1.402356502365829805e+01
1.916957478935783499e+00,1.921719884789525423e+01
1.315044526787104928e+00,1.425547452482909705e+01
2.254903558841864886e+00,4.452464359272532590e+01
1.816060137420358656e+00,2.651185595392665562e+01
-1.172415224367037601e+00,-6.234832579385715334e+00
2.372767048778666066e+00,4.463808066584837064e+01
4.947597103943256469e-01,1.096891907192786420e+01
-6.563409738144559968e-01,8.744635990016249139e+00
-1.952426794739067439e+00,-9.850930829829703583e+00
-1.892370574347093770e+00,-5.732343294276037504e+00
-9.608323108760911113e-01,8.004672292240838871e+00
9.793937824578371476e-01,7.710295547738004629e+00
1.091571483021559708e+00,9.015164460938480673e+00
-1.196649419303445594e+00,5.998025660717780649e-01
1.547169648011691712e-01,1.446938343279624561e-01
-1.134952702240173139e-02,4.277910188401019553e-01
4.903010733487359607e-01,3.636121753578882121e+00
-3.428282296229266390e-01,-1.677610958672020658e+01
-1.228194084672227460e+00,-2.678041544505498361e+00
-2.330074399748806702e+00,-1.455022446746140297e+01
2.158392983245937258e-01,7.379480441301550897e+00
6.341881967071509862e-01,6.233821152745955274e+00
1.666538094195785025e+00,1.759939144740187800e+01
2.612636802914961365e+00,5.126054876415683026e+01
-1.348539947331190980e+00,-3.102273145855451553e+00
4.071055383095783520e-01,5.239312140505330895e+00
6.366224556028035053e-01,8.836636869395825045e+00
-4.915941162497600714e-01,1.509253457634361340e+01
-2.024044677859103913e+00,-8.880770015334309875e+00
5.656716578847743593e-01,-2.675634871945292481e+00
-2.525509832433984192e-01,6.437976429077187923e-01
-1.688996643489290683e+00,-7.286906063126169286e+00
8.689250533784964592e-02,-2.487834200800449480e+00
2.207658870253033534e+00,3.675037650294261482e+01
-3.475085206480133526e-01,8.377961932634841347e+00
-1.777494400444516787e+00,-4.919246971428405502e+00
-6.195049354770484212e-02,9.596527050544429116e+00
-1.237311268812826492e+00,-1.517775051131710295e+00
2.345744094686716963e-01,8.303057534614946888e+00
1.020507815619465353e+00,9.179881363360815172e+00
-1.743050990567446057e+00,-2.651959722825599997e+00
-7.313696277930921141e-01,-5.132517209370366373e-01
2.029792833687952047e+00,2.588200866949013346e+01
1.250706394045357772e+00,7.379878387888158642e+00
2.156004185086201064e-01,2.185535390604595563e+00
-8.600597419930461340e-02,9.057004339719664898e+00
1.226960114031719673e+00,1.322675461068416602e+01
-1.832489962366067315e+00,-1.174535573535855448e+01
1.205563759773013777e+00,3.914923648871889483e+00
1.016623357494779389e+00,1.172082889489358415e+01
1.130634804450574515e+00,1.400692704488249518e+01
-3.985745301551911757e-01,3.945153942598722541e+00
-5.335735086915645020e-01,8.152658479256913893e+00
-2.052893386052593971e+00,-1.343533726824441388e+01
1.503501566787488697e+00,1.274988356022984526e+01
-1.409426197631303168e+00,-3.825358315696949507e+00
-3.086504532061912220e-01,5.995580830046982612e+00
2.023200366461142430e+00,2.421445740721302897e+01
-1.907751624398695389e+00,-7.679452677726148480e+00
-2.276990227389211530e+00,-1.483266871568794798e+01
2.502656004837623627e+00,4.814960119509667180e+01
-1.028400934170980996e+00,5.430272076467835163e+00
2.465453868622840550e-01,9.107300279529859210e+00
-8.482676304449295046e-02,4.450472832339293916e+00
-1.410903752178706005e+00,-7.475814110068458973e+00
-1.209480892476322511e+00,-1.084780215857359620e+00
1.356518780975966010e+00,1.014849635245060533e+01
1.698340227021204463e+00,6.526179606510810416e+00
-1.543977603646817132e+00,5.452340779047576191e+00
2.099920918808272641e-01,4.146492170576527414e+00
-1.496221520971698915e+00,-3.788246217580266695e+00
-1.767349623424104621e+00,-9.794894538295855213e+00
-1.782392688637928657e+00,-6.083568232544292798e+00
-1.236343909126281781e+00,7.132538264857679611e-01
-1.299295955319014872e+00,-3.372988846383123906e+00
-1.099256669898847738e+00,1.277450779334681208e+00
1.526002054923224494e+00,1.528532113851872509e+01
-2.000382456808702525e+00,-3.579745254813269106e+00
1.734761295154049421e+00,1.799889592665305216e+01
1.487048062498736334e+00,1.095060816311686480e+01
-1.833382855667687439e+00,-7.016902460552933540e+00
8.568950294791382039e-01,7.458953833317058191e+00
9.288707710303573117e-01,1.079760986307903892e+01
5.245462152575101067e-01,6.056145830778767447e+00
-8.094168987887271349e-01,7.969926516913174552e+00
-2.296909640930395735e+00,-7.539303463594996479e+00
2.364386331517763562e+00,3.595447901249958989e+01
1.042368998806405544e+00,5.178507168938056182e+00
2.005722840721567035e+00,2.005153131519782761e+01
-1.711687731156375847e+00,-1.234045509332669255e+01
-1.601170452650642506e+00,-6.734995150760409999e+00
-2.004408139564159530e+00,-6.799284112898940080e+00
1.778378441289213407e+00,2.351625278395197682e+01
3.073600570227572604e-01,4.481582136880971845e+00
-2.494708437601186046e-01,4.657217038819263522e-01
-6.647953965579845859e-01,1.272396959025795748e+00
-2.377333587972297213e+00,-4.241237760601586970e+00
1.311602667037009118e+00,1.293065359703429529e+01
-9.959834920882040254e-01,2.071969246078315408e+01
1.034981634125249350e+00,1.618388870108200805e+01
1.872878703822805413e+00,2.137306190251774751e+01
-1.596976223708404641e+00,-3.486056083358206159e+00
-7.824926977703918762e-01,4.521712134506026715e+00
7.640433691137473726e-01,-1.049855364714632699e+00
4.758889363220799029e-01,3.756504867890695820e+00
2.125926466780322599e+00,3.727989573973367499e+01
-3.378200029547111516e-01,3.988107390262044749e+00
-1.723505082176473469e+00,-3.377513769090322082e+00
2.463867307292051834e+00,4.218292417387951332e+01
1.849337065672705505e+00,1.521383178848499895e+01
2.048732181890367265e-01,7.879222740202473929e-01
1.681626863112415382e+00,1.774028854369797870e+01
-1.795203482855152854e+00,-5.731041598886701394e+00
-8.295670102642714872e-01,9.102639359385745976e+00
1.969834454451022232e+00,3.509362898917636642e+01
1.820388233941008904e+00,2.326129256271612178e+01
2.295208209427682888e+00,3.481517432181402683e+01
-2.099133653513324482e+00,-8.385931882707524210e+00
-1.353959899661348609e-01,-2.950307497190499895e+00
2.444593964484586657e+00,5.881594841433010146e+01
6.567539158928397125e-01,1.755394598035207920e+01
-2.046807503304215015e+00,-1.386427109278819003e+01
6.033748498740962862e-01,5.674565418805297412e-01
-2.146504232241438714e+00,-1.453601753733827806e+01
2.029949014333181978e+00,3.383780485123218540e+01
-1.836595583418778044e-01,8.030226331553875774e-01
-4.069253981096118133e-01,-3.548843661749361722e+00
-4.038323836906489439e-01,7.547474048072251307e+00
1.338334387423472549e+00,6.561444568844174263e+00
7.926955418264063358e-01,5.413198820156809532e+00
-6.768849647124560720e-01,2.999743977760004565e+00
2.471540752023387300e-01,8.857733628274193194e+00
1.737779939915876093e-01,6.690362862450580650e-01
-6.562419189971727684e-01,4.009174129317599977e+00
-1.466355273128027437e-01,3.225564788304372765e+00
-1.133530864119488113e+00,4.862187309102779409e+00
-2.032215051021934116e+00,-1.677007860945180084e+01
-1.466001660482291413e+00,1.454976176474589877e+00
1.195759561333624932e+00,1.108804354562590078e+00
2.354527713881026330e+00,2.985729119558199685e+01
-1.965882906675374686e+00,-9.813256835325768535e+00
-1.498605353903596171e+00,-6.085423899080605992e+00
1.333087373350560156e+00,2.662300801733691102e+00
-1.549298881877293477e+00,1.553661842920071923e+00
1.957562982548332942e+00,3.344149947925296118e+01
2.284045844346159981e+00,4.437054147508992230e+01
-1.321013074815383437e+00,-9.696376821773979859e-01
1.652533508415979346e+00,8.923691938177846339e+00
2.075399856073288696e+00,2.750561904308218431e+01
2.544127790818117685e+00,4.411730161665762751e+01
-3.178544914045029479e-01,6.492517192692750072e+00
-2.622158204667098147e+00,-1.089069076083326237e+01
3.865839926117634606e-01,8.836345302345760544e+00
-4.055602643261456697e-01,-2.886738317949353316e-01
-1.105846725869579217e+00,1.386811642384364607e-01
-5.876058614596227914e-01,8.599541651226852323e+00
8.415189052127789449e-01,2.659121729408281176e+00
1.184482079971830526e+00,9.616849457041759308e+00
-1.654043365490918127e+00,3.773892527839362465e+00
-8.724704698875369591e-01,-6.228629829428903086e+00
-2.102874739301672513e-01,-8.439068051730451714e-01
1.113751079385183695e+00,1.170269094700800672e+01
1.910112984676668901e+00,2.348112862117951849e+01
2.264288279803678972e+00,4.779891871521803637e+01
2.861556451604787554e-01,5.523075523726703295e+00
-4.873491640892496646e-01,4.518651326566938131e+00
-2.359167245264115920e+00,-1.424598856696648141e+01
-2.047202480086804055e+00,-1.476435528097103145e+01
-2.207559454772265006e+00,-7.179970614790630812e+00
1.542612015911523304e+00,2.500546868766038600e+01
-1.170956903395354409e+00,1.149851044691771129e+00
1.158851842987532535e-02,5.616308754987168861e+00
-2.422466289947953211e+00,-1.107120362850011475e+01
-1.481221618895988579e+00,4.297445479870223295e-01
5.600267361958214396e-01,3.881266958964756597e+00
-7.837641355406643751e-01,1.344657563125848654e+01
-1.745747440869564793e+00,2.788593056156737582e+00
2.111339017066438117e+00,2.877201814618291920e+01
5.425897906948757843e-01,1.090789337425016825e+01
2.282511488764653151e+00,4.498798711357976998e+01
9.490990811682888939e-01,8.115000644538572061e+00
1.036763213108793824e+00,9.527249268949617544e+00
-8.936820679189866334e-01,5.756110021767057106e+00
-7.596718687399553471e-02,1.014393610184584205e+01
2.071266811248232975e-01,-2.214665831770508575e+00
4.145566867877710227e-01,1.211489519261530035e+00
-2.047265551288340646e+00,-3.608909582242313618e+00
3.796810902764252704e-01,3.975648609597481897e+00
-2.371113088966817273e+00,-9.402965685073258584e+00
-1.958986048946411040e+00,-9.190289814226400011e-01
1.180996348436460286e+00,6.632803702678375046e+00
-1.920549930440945019e+00,-8.257656921462020350e+00
5.651127345705063698e-01,4.435468240174736287e+00
-2.088573612211839792e-01,3.164358892354669273e+00
-1.494648210326237292e+00,-7.161376289977027909e+00
2.135051756886332974e+00,2.442376108775676613e+01
-3.053883259973670938e-01,1.515785080723341949e-01
-1.802166653711257061e+00,-8.484950381299658062e+00
8.784336970105528497e-01,1.263637018650860178e+01
-8.822803989790182211e-01,-4.101216760595898236e+00
-1.901693337366512360e+00,-9.253461800388006253e+00
1.656199380908512042e+00,1.284661168783220830e+01
-2.214904510330893750e+00,-4.417056177918718163e+01
2.223109146593740704e+00,3.374666011326009851e+01
1.768569922743581380e+00,1.365683643135789893e+01
2.415009364654475021e+00,4.819811541594875592e+01
-3.934160282198542191e-01,4.409650441573883306e+00
-9.247153751747911876e-01,4.310972465655936503e+00
-1.888126957256119454e+00,-1.400410643139950473e+01
-2.164671474321434363e+00,-1.813290828947094724e+01
-1.926986059649332672e+00,-1.242731808961661955e+01
-6.761812741964220441e-01,1.025229641310804674e+01
-1.689549011137845724e+00,-2.011573408517799866e+00
-1.794277359334925381e-01,3.978274840573375659e+00
-1.855063828333391562e+00,-8.744871825424354483e+00
-1.060479058947526809e+00,3.773168500363522249e+00
2.430401771969946001e+00,3.923057840645172689e+01
4.972454255123286426e-01,8.567051955597323243e+00
1.968007085947016677e+00,3.190506019487681755e+01
-1.534878549529457459e+00,-8.119704129361879907e+00
6.919068148693746645e-02,-4.006946486519993300e-01
-2.093325526021774796e-01,5.828835768745981305e+00
2.538544338629866171e-01,1.783599733605515780e+01
-1.200677813272984729e+00,-6.342019752360984697e+00
-6.310483747348032413e-01,-3.608555590320281947e+00
2.122144778095674145e+00,3.555182465375467871e+01
-1.619348123909694737e+00,-1.292984909148273687e-01
1.733325045853291613e+00,1.961349258532891326e+01
-4.563080845664225227e-01,6.395865091091600618e+00
-4.715440583110079853e-01,-2.350388049326570972e+00
2.275968262263569741e+00,4.032669159224190736e+01
-2.201262266691202285e+00,-1.069108904304403573e+01
9.658519700869467872e-01,7.894677023127375293e+00
-1.467945331523983432e+00,-2.557981667412341231e+00
-4.920315648443964740e-01,5.580446981114922878e+00
8.065511675502585742e-01,3.442541729357224245e+00
1.402276909278870054e+00,9.562724764190036808e+00
2.310014276670719457e+00,4.180770731665665352e+01
1.796847892116335554e-01,8.407191146819766203e+00
2.354603246791197257e+00,4.448699366512074249e+01
1.363858108550871862e+00,8.654915094651078888e+00
8.733758377848389598e-01,8.309732396676398736e+00
-3.145272439546126786e-01,9.679776724308808866e+00
1.982221804238225138e+00,2.772451424969626288e+01
1.919369584687035335e+00,1.706731544396455647e+01
-2.397596904773362514e+00,-1.866989866831061207e+01
1.296930702731321772e-01,1.414723683904538376e+01
-1.620477040095930965e+00,-3.972484543834213788e-01
-1.255241125088545351e+00,-1.125964438795909395e+01
-9.555182648714499738e-01,7.097323620241158260e+00
1.853636685594765687e+00,3.416890913760617110e+01
-3.077505503473740300e-01,5.374573357886882619e+00
-1.143151669570127010e-03,5.243898212937802228e+00
2.536987294488079137e+00,4.412951118034538212e+01
1.212264723748262440e+00,6.946829890449262024e-01
-1.570419316369352059e+00,-7.886136859562405732e+00
8.912271202149995020e-01,3.900266358219366403e+00
1.668519132772148916e+00,3.075398629118549820e+01
-2.347063205506284778e+00,-4.782307499798255535e+00
-2.285472001426181343e+00,-5.373292696925638268e+00
2.271814339695437557e+00,4.194640776880497413e+01
-9.331584906236533028e-01,5.601187541420314275e+00
-2.167695387526174855e+00,-2.311677737698532908e+01
-8.143949590162118390e-01,3.118403796630826452e+00
6.060716484144774985e-02,8.667922099500106725e+00
5.692558275058019479e-01,6.814349136816700181e+00
-9.622234309756736437e-01,-4.576971952939510757e+00
-9.788057052848213591e-01,-3.896789764966822389e+00
3.107944429537462527e-02,3.587484794329128146e+00
8.999657343944580390e-01,5.239869391934336207e+00
1.370887180280315754e+00,1.274161516707735409e+01
-3.851160394411762278e-01,1.373273720896042960e+01
1.654359662178088497e+00,1.309356882482514450e+01
1.310344995331301332e+00,1.585807714570013260e+01
3.865258625835428785e-01,1.355239964284970355e+01
1.916933745405671186e+00,1.996068672750678630e+01
-1.895717034309843063e+00,-1.967682447766555498e+01
1.362144990334757999e+00,5.341663093862189626e+00
-1.360300932604285307e-01,7.711891034307496895e+00
4.338259312267476187e-01,8.901020458332972396e+00
1.028641997322121471e+00,1.637334429213762377e+01
1.796958579092108987e+00,2.041488406298031322e+01
1.465089780933485297e+00,1.389922888616148633e+01
-1.032895944624652618e+00,2.660178619404444333e+00
-9.242423627131239883e-01,6.995532831525494544e+00
-1.681719587201842669e+00,-8.584380669559861232e+00
-2.228223107948448245e+00,-1.785596079343475395e+01
2.354833209333277111e+00,4.996626143823722543e+01
2.808097351427707444e-01,7.614782268738478521e+00
-2.108672124115921420e+00,-8.967698429348351041e+00
-3.667690839530584057e-01,9.269014346446438068e-01
-7.913775889177829814e-01,2.135811641480549028e+00
-3.865300547784131235e-02,3.795757329810178771e+00
-9.398649465808333048e-01,2.364458509886313120e+00
-3.249641300952934575e-01,7.451010597171954686e+00
